
Entrez Gene Id	Gene Symbol	Gene Description	GO_ANCHORING_JUNCTION	GO_RETROMER_COMPLEX	GO_SUPRAMOLECULAR_POLYMER	GO_ACTIN_CYTOSKELETON	GO_CELL_BODY	GO_SUPRAMOLECULAR_COMPLEX	GO_ENDOCYTIC_VESICLE	GO_ACTIN_FILAMENT_BUNDLE	GO_ACTOMYOSIN	GO_TRANSPORT_VESICLE	GO_CELL_SUBSTRATE_JUNCTION	GO_WHOLE_MEMBRANE	GO_VACUOLAR_MEMBRANE	GO_PIGMENT_GRANULE	GO_ENDOSOME_MEMBRANE	GO_I_BAND	GO_PHAGOCYTIC_VESICLE	GO_MICROTUBULE_CYTOSKELETON	GO_ENDOCYTIC_VESICLE_MEMBRANE	GO_MEMBRANE_PROTEIN_COMPLEX	GO_SYNAPSE	GO_NEURON_PROJECTION	GO_EXOCYTIC_VESICLE	GO_POLYMERIC_CYTOSKELETAL_FIBER	GO_CONTRACTILE_FIBER	GO_VACUOLE	GO_VESICLE_MEMBRANE	GO_DISTAL_AXON	GO_ENDOSOME	GO_SECRETORY_VESICLE	GO_EARLY_ENDOSOME	GO_MICROTUBULE	GO_CELL_CELL_JUNCTION	GO_PRESYNAPSE	GO_NUCLEOLUS	GO_CENTROSOME	GO_AXON
2317	FLNB	filamin B [Source:HGNC Symbol;Acc:HGNC:3755]	GO_ANCHORING_JUNCTION		GO_SUPRAMOLECULAR_POLYMER	GO_ACTIN_CYTOSKELETON	GO_CELL_BODY	GO_SUPRAMOLECULAR_COMPLEX	GO_ENDOCYTIC_VESICLE	GO_ACTIN_FILAMENT_BUNDLE	GO_ACTOMYOSIN		GO_CELL_SUBSTRATE_JUNCTION					GO_I_BAND	GO_PHAGOCYTIC_VESICLE					GO_NEURON_PROJECTION			GO_CONTRACTILE_FIBER												
2275	FHL3	four and a half LIM domains 3 [Source:HGNC Symbol;Acc:HGNC:3704]	GO_ANCHORING_JUNCTION		GO_SUPRAMOLECULAR_POLYMER	GO_ACTIN_CYTOSKELETON		GO_SUPRAMOLECULAR_COMPLEX		GO_ACTIN_FILAMENT_BUNDLE	GO_ACTOMYOSIN		GO_CELL_SUBSTRATE_JUNCTION					GO_I_BAND									GO_CONTRACTILE_FIBER												
1213	CLTC	clathrin heavy chain [Source:HGNC Symbol;Acc:HGNC:2092]	GO_ANCHORING_JUNCTION		GO_SUPRAMOLECULAR_POLYMER			GO_SUPRAMOLECULAR_COMPLEX	GO_ENDOCYTIC_VESICLE			GO_TRANSPORT_VESICLE	GO_CELL_SUBSTRATE_JUNCTION	GO_WHOLE_MEMBRANE	GO_VACUOLAR_MEMBRANE	GO_PIGMENT_GRANULE	GO_ENDOSOME_MEMBRANE			GO_MICROTUBULE_CYTOSKELETON	GO_ENDOCYTIC_VESICLE_MEMBRANE	GO_MEMBRANE_PROTEIN_COMPLEX				GO_POLYMERIC_CYTOSKELETAL_FIBER		GO_VACUOLE	GO_VESICLE_MEMBRANE		GO_ENDOSOME			GO_MICROTUBULE					
84952	CGNL1	cingulin like 1 [Source:HGNC Symbol;Acc:HGNC:25931]	GO_ANCHORING_JUNCTION			GO_ACTIN_CYTOSKELETON																													GO_CELL_CELL_JUNCTION				
85456	TNKS1BP1	tankyrase 1 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:19081]	GO_ANCHORING_JUNCTION																																GO_CELL_CELL_JUNCTION				
55737	VPS35	VPS35 retromer complex component [Source:HGNC Symbol;Acc:HGNC:13487]		GO_RETROMER_COMPLEX			GO_CELL_BODY							GO_WHOLE_MEMBRANE	GO_VACUOLAR_MEMBRANE		GO_ENDOSOME_MEMBRANE					GO_MEMBRANE_PROTEIN_COMPLEX	GO_SYNAPSE	GO_NEURON_PROJECTION				GO_VACUOLE			GO_ENDOSOME		GO_EARLY_ENDOSOME			GO_PRESYNAPSE			
55667	DENND4C	DENN domain containing 4C [Source:HGNC Symbol;Acc:HGNC:26079]		GO_RETROMER_COMPLEX																		GO_MEMBRANE_PROTEIN_COMPLEX							GO_VESICLE_MEMBRANE			GO_SECRETORY_VESICLE							
1809	DPYSL3	dihydropyrimidinase like 3 [Source:HGNC Symbol;Acc:HGNC:3015]			GO_SUPRAMOLECULAR_POLYMER	GO_ACTIN_CYTOSKELETON	GO_CELL_BODY	GO_SUPRAMOLECULAR_COMPLEX				GO_TRANSPORT_VESICLE											GO_SYNAPSE	GO_NEURON_PROJECTION	GO_EXOCYTIC_VESICLE	GO_POLYMERIC_CYTOSKELETAL_FIBER				GO_DISTAL_AXON		GO_SECRETORY_VESICLE							GO_AXON
10574	CCT7	chaperonin containing TCP1 subunit 7 [Source:HGNC Symbol;Acc:HGNC:1622]			GO_SUPRAMOLECULAR_POLYMER		GO_CELL_BODY	GO_SUPRAMOLECULAR_COMPLEX												GO_MICROTUBULE_CYTOSKELETON						GO_POLYMERIC_CYTOSKELETAL_FIBER								GO_MICROTUBULE					
9114	ATP6V0D1	ATPase H+ transporting V0 subunit d1 [Source:HGNC Symbol;Acc:HGNC:13724]							GO_ENDOCYTIC_VESICLE			GO_TRANSPORT_VESICLE		GO_WHOLE_MEMBRANE	GO_VACUOLAR_MEMBRANE		GO_ENDOSOME_MEMBRANE		GO_PHAGOCYTIC_VESICLE	GO_MICROTUBULE_CYTOSKELETON	GO_ENDOCYTIC_VESICLE_MEMBRANE	GO_MEMBRANE_PROTEIN_COMPLEX	GO_SYNAPSE	GO_NEURON_PROJECTION	GO_EXOCYTIC_VESICLE			GO_VACUOLE	GO_VESICLE_MEMBRANE	GO_DISTAL_AXON	GO_ENDOSOME	GO_SECRETORY_VESICLE	GO_EARLY_ENDOSOME			GO_PRESYNAPSE		GO_CENTROSOME	GO_AXON
56895	AGPAT4	1-acylglycerol-3-phosphate O-acyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:20885]												GO_WHOLE_MEMBRANE																									
51	ACOX1	acyl-CoA oxidase 1 [Source:HGNC Symbol;Acc:HGNC:119]												GO_WHOLE_MEMBRANE																									
23193	GANAB	glucosidase II alpha subunit [Source:HGNC Symbol;Acc:HGNC:4138]														GO_PIGMENT_GRANULE																							
25879	DCAF13	DDB1 and CUL4 associated factor 13 [Source:HGNC Symbol;Acc:HGNC:24535]																		GO_MICROTUBULE_CYTOSKELETON																	GO_NUCLEOLUS	GO_CENTROSOME	
1615	DARS1	aspartyl-tRNA synthetase 1 [Source:HGNC Symbol;Acc:HGNC:2678]																					GO_SYNAPSE																
10514	MYBBP1A	MYB binding protein 1a [Source:HGNC Symbol;Acc:HGNC:7546]																																			GO_NUCLEOLUS		
8479	HIRIP3	HIRA interacting protein 3 [Source:HGNC Symbol;Acc:HGNC:4917]																																			GO_NUCLEOLUS		
22821	RASA3	RAS p21 protein activator 3 [Source:HGNC Symbol;Acc:HGNC:20331]																																					
83786	FRMD8	FERM domain containing 8 [Source:HGNC Symbol;Acc:HGNC:25462]																																					
