
Entrez Gene Id	Gene Symbol	Gene Description	HP_ABNORMALITY_OF_THE_UPPER_URINARY_TRACT	HP_HYPERLORDOSIS	HP_UNDERDEVELOPED_NASAL_ALAE	HP_GAIT_DISTURBANCE	HP_RESPIRATORY_INSUFFICIENCY	HP_APLASIA_HYPOPLASIA_INVOLVING_THE_NOSE	HP_ABNORMAL_RESPIRATORY_SYSTEM_MORPHOLOGY	HP_AORTIC_ANEURYSM	HP_CLINICAL_COURSE	HP_ABNORMAL_AORTIC_MORPHOLOGY	HP_THORACIC_HYPOPLASIA	HP_FUNCTIONAL_RESPIRATORY_ABNORMALITY	HP_ABNORMAL_FACIAL_SHAPE	HP_BRONCHIOLITIS	HP_ABNORMAL_JOINT_MORPHOLOGY	HP_ABNORMAL_MORPHOLOGY_OF_THE_GREAT_VESSELS	HP_DILATATION	HP_DELAYED_GROSS_MOTOR_DEVELOPMENT	HP_ABNORMALITY_OF_GLOBE_LOCATION	HP_RECURRENT_ACUTE_RESPIRATORY_TRACT_INFECTION	HP_ABNORMAL_INFLAMMATORY_RESPONSE	HP_ABNORMAL_RENAL_MORPHOLOGY	HP_HYPERTONIA	HP_INTERSTITIAL_PULMONARY_ABNORMALITY	HP_ABNORMAL_SYSTEMIC_ARTERIAL_MORPHOLOGY	HP_BRONCHOMALACIA	HP_INVOLUNTARY_MOVEMENTS	HP_ABNORMALITY_OF_THE_URINARY_SYSTEM_PHYSIOLOGY	HP_INGUINAL_HERNIA	HP_ABNORMALITY_OF_THE_MUSCULATURE_OF_THE_LIMBS	HP_CONSTITUTIONAL_SYMPTOM	HP_MORTALITY_AGING	HP_CLINODACTYLY	HP_PHENOTYPIC_VARIABILITY	HP_ABNORMALITY_OF_IMMUNE_SYSTEM_PHYSIOLOGY	HP_ABNORMALITY_OF_FINGER	HP_ABNORMALITY_OF_UPPER_LIP	HP_ABNORMALITY_OF_THE_OUTER_EAR	HP_ABNORMALITY_OF_THE_CURVATURE_OF_THE_VERTEBRAL_COLUMN	HP_ABNORMAL_DIAPHYSIS_MORPHOLOGY	HP_APLASIA_HYPOPLASIA_OF_THE_VAGINA	HP_ABNORMAL_MYELINATION	HP_ABNORMAL_VASCULAR_MORPHOLOGY	HP_ABNORMALITY_OF_JOINT_MOBILITY	HP_BOWING_OF_THE_ARM	HP_SPASTICITY	HP_NEUROLOGICAL_SPEECH_IMPAIRMENT	HP_ABNORMAL_EYELID_MORPHOLOGY	HP_DECREASED_HEAD_CIRCUMFERENCE	HP_JOINT_HYPERMOBILITY	HP_ABNORMALITY_OF_CRANIAL_SUTURES	HP_PECTUS_EXCAVATUM	HP_HAND_TREMOR	HP_SLENDER_FINGER	HP_ABNORMALITY_OF_PRENATAL_DEVELOPMENT_OR_BIRTH	HP_ABNORMALITY_OF_THE_PYLORUS	HP_PREMATURE_BIRTH	HP_SYNOSTOSIS_INVOLVING_BONES_OF_THE_LOWER_LIMBS	HP_ABNORMAL_NUMBER_OF_TEETH	HP_FINGER_CLINODACTYLY	HP_UNSTEADY_GAIT	HP_UPPER_MOTOR_NEURON_DYSFUNCTION	HP_ABNORMALITY_OF_THE_ABDOMINAL_ORGANS	HP_ABNORMAL_CARDIOVASCULAR_SYSTEM_PHYSIOLOGY	HP_ABNORMAL_BRONCHUS_MORPHOLOGY	HP_ABNORMAL_RETINAL_MORPHOLOGY	HP_ABNORMALITY_OF_UPPER_LIP_VERMILLION	HP_ABNORMALITY_OF_THE_AMNIOTIC_FLUID	HP_IMPAIRMENT_IN_PERSONALITY_FUNCTIONING	HP_MOTOR_DELAY	HP_VARIABLE_EXPRESSIVITY	HP_CARPAL_SYNOSTOSIS	HP_ABNORMALITY_OF_THE_CALVARIA	HP_ABNORMAL_SHAPE_OF_THE_FRONTAL_REGION	HP_ABNORMALITY_OF_SKIN_ADNEXA_MORPHOLOGY	HP_HIGH_PALATE	HP_ABNORMALITY_OF_THE_FOREHEAD	HP_DEATH_IN_INFANCY	HP_ABNORMAL_NASAL_MORPHOLOGY	HP_ABNORMALITY_OF_TOE	HP_ABNORMAL_LIP_MORPHOLOGY	HP_LIMB_JOINT_CONTRACTURE	HP_DECREASED_BODY_WEIGHT	HP_HYPOPLASIA_OF_THE_PONS	HP_ABNORMALITY_OF_THE_NASAL_ALAE	HP_ABNORMAL_CARDIAC_ATRIUM_MORPHOLOGY	HP_ABNORMALITY_OF_URINE_HOMEOSTASIS	HP_SYNDACTYLY	HP_NEONATAL_HYPOTONIA	HP_ABNORMALITY_OF_THE_FONTANELLES_OR_CRANIAL_SUTURES	HP_ABNORMALITY_OF_THE_PINNA	HP_APLASIA_HYPOPLASIA_OF_THE_CEREBRUM	HP_HYPODONTIA	HP_ABNORMALITY_OF_THE_ORBITAL_REGION	HP_BRAIN_ATROPHY	HP_ABNORMAL_RENAL_PHYSIOLOGY	HP_SYNOSTOSIS_INVOLVING_BONES_OF_THE_HAND	HP_ABNORMALITY_OF_CONNECTIVE_TISSUE	HP_ABNORMAL_5TH_FINGER_MORPHOLOGY	HP_AORTIC_ROOT_ANEURYSM
5339	PLEC	plectin [Source:HGNC Symbol;Acc:HGNC:9069]	HP_ABNORMALITY_OF_THE_UPPER_URINARY_TRACT	HP_HYPERLORDOSIS	HP_UNDERDEVELOPED_NASAL_ALAE	HP_GAIT_DISTURBANCE	HP_RESPIRATORY_INSUFFICIENCY	HP_APLASIA_HYPOPLASIA_INVOLVING_THE_NOSE	HP_ABNORMAL_RESPIRATORY_SYSTEM_MORPHOLOGY		HP_CLINICAL_COURSE			HP_FUNCTIONAL_RESPIRATORY_ABNORMALITY		HP_BRONCHIOLITIS	HP_ABNORMAL_JOINT_MORPHOLOGY			HP_DELAYED_GROSS_MOTOR_DEVELOPMENT	HP_ABNORMALITY_OF_GLOBE_LOCATION	HP_RECURRENT_ACUTE_RESPIRATORY_TRACT_INFECTION	HP_ABNORMAL_INFLAMMATORY_RESPONSE	HP_ABNORMAL_RENAL_MORPHOLOGY		HP_INTERSTITIAL_PULMONARY_ABNORMALITY						HP_ABNORMALITY_OF_THE_MUSCULATURE_OF_THE_LIMBS	HP_CONSTITUTIONAL_SYMPTOM	HP_MORTALITY_AGING			HP_ABNORMALITY_OF_IMMUNE_SYSTEM_PHYSIOLOGY			HP_ABNORMALITY_OF_THE_OUTER_EAR	HP_ABNORMALITY_OF_THE_CURVATURE_OF_THE_VERTEBRAL_COLUMN					HP_ABNORMALITY_OF_JOINT_MOBILITY			HP_NEUROLOGICAL_SPEECH_IMPAIRMENT	HP_ABNORMAL_EYELID_MORPHOLOGY							HP_ABNORMALITY_OF_PRENATAL_DEVELOPMENT_OR_BIRTH	HP_ABNORMALITY_OF_THE_PYLORUS	HP_PREMATURE_BIRTH							HP_ABNORMAL_CARDIOVASCULAR_SYSTEM_PHYSIOLOGY				HP_ABNORMALITY_OF_THE_AMNIOTIC_FLUID		HP_MOTOR_DELAY			HP_ABNORMALITY_OF_THE_CALVARIA		HP_ABNORMALITY_OF_SKIN_ADNEXA_MORPHOLOGY			HP_DEATH_IN_INFANCY	HP_ABNORMAL_NASAL_MORPHOLOGY	HP_ABNORMALITY_OF_TOE		HP_LIMB_JOINT_CONTRACTURE	HP_DECREASED_BODY_WEIGHT		HP_ABNORMALITY_OF_THE_NASAL_ALAE			HP_SYNDACTYLY			HP_ABNORMALITY_OF_THE_PINNA			HP_ABNORMALITY_OF_THE_ORBITAL_REGION				HP_ABNORMALITY_OF_CONNECTIVE_TISSUE		
8260	NAA10	N-alpha-acetyltransferase 10, NatA catalytic subunit [Source:HGNC Symbol;Acc:HGNC:18704]	HP_ABNORMALITY_OF_THE_UPPER_URINARY_TRACT	HP_HYPERLORDOSIS	HP_UNDERDEVELOPED_NASAL_ALAE	HP_GAIT_DISTURBANCE		HP_APLASIA_HYPOPLASIA_INVOLVING_THE_NOSE	HP_ABNORMAL_RESPIRATORY_SYSTEM_MORPHOLOGY		HP_CLINICAL_COURSE		HP_THORACIC_HYPOPLASIA		HP_ABNORMAL_FACIAL_SHAPE		HP_ABNORMAL_JOINT_MORPHOLOGY	HP_ABNORMAL_MORPHOLOGY_OF_THE_GREAT_VESSELS		HP_DELAYED_GROSS_MOTOR_DEVELOPMENT	HP_ABNORMALITY_OF_GLOBE_LOCATION		HP_ABNORMAL_INFLAMMATORY_RESPONSE	HP_ABNORMAL_RENAL_MORPHOLOGY	HP_HYPERTONIA				HP_INVOLUNTARY_MOVEMENTS		HP_INGUINAL_HERNIA				HP_CLINODACTYLY	HP_PHENOTYPIC_VARIABILITY	HP_ABNORMALITY_OF_IMMUNE_SYSTEM_PHYSIOLOGY	HP_ABNORMALITY_OF_FINGER	HP_ABNORMALITY_OF_UPPER_LIP	HP_ABNORMALITY_OF_THE_OUTER_EAR	HP_ABNORMALITY_OF_THE_CURVATURE_OF_THE_VERTEBRAL_COLUMN				HP_ABNORMAL_VASCULAR_MORPHOLOGY	HP_ABNORMALITY_OF_JOINT_MOBILITY		HP_SPASTICITY	HP_NEUROLOGICAL_SPEECH_IMPAIRMENT	HP_ABNORMAL_EYELID_MORPHOLOGY	HP_DECREASED_HEAD_CIRCUMFERENCE		HP_ABNORMALITY_OF_CRANIAL_SUTURES	HP_PECTUS_EXCAVATUM				HP_ABNORMALITY_OF_THE_PYLORUS			HP_ABNORMAL_NUMBER_OF_TEETH	HP_FINGER_CLINODACTYLY		HP_UPPER_MOTOR_NEURON_DYSFUNCTION		HP_ABNORMAL_CARDIOVASCULAR_SYSTEM_PHYSIOLOGY		HP_ABNORMAL_RETINAL_MORPHOLOGY	HP_ABNORMALITY_OF_UPPER_LIP_VERMILLION			HP_MOTOR_DELAY	HP_VARIABLE_EXPRESSIVITY		HP_ABNORMALITY_OF_THE_CALVARIA	HP_ABNORMAL_SHAPE_OF_THE_FRONTAL_REGION	HP_ABNORMALITY_OF_SKIN_ADNEXA_MORPHOLOGY	HP_HIGH_PALATE	HP_ABNORMALITY_OF_THE_FOREHEAD		HP_ABNORMAL_NASAL_MORPHOLOGY	HP_ABNORMALITY_OF_TOE	HP_ABNORMAL_LIP_MORPHOLOGY	HP_LIMB_JOINT_CONTRACTURE			HP_ABNORMALITY_OF_THE_NASAL_ALAE	HP_ABNORMAL_CARDIAC_ATRIUM_MORPHOLOGY		HP_SYNDACTYLY		HP_ABNORMALITY_OF_THE_FONTANELLES_OR_CRANIAL_SUTURES	HP_ABNORMALITY_OF_THE_PINNA	HP_APLASIA_HYPOPLASIA_OF_THE_CEREBRUM		HP_ABNORMALITY_OF_THE_ORBITAL_REGION	HP_BRAIN_ATROPHY			HP_ABNORMALITY_OF_CONNECTIVE_TISSUE	HP_ABNORMAL_5TH_FINGER_MORPHOLOGY	
2317	FLNB	filamin B [Source:HGNC Symbol;Acc:HGNC:3755]	HP_ABNORMALITY_OF_THE_UPPER_URINARY_TRACT	HP_HYPERLORDOSIS	HP_UNDERDEVELOPED_NASAL_ALAE		HP_RESPIRATORY_INSUFFICIENCY	HP_APLASIA_HYPOPLASIA_INVOLVING_THE_NOSE	HP_ABNORMAL_RESPIRATORY_SYSTEM_MORPHOLOGY	HP_AORTIC_ANEURYSM	HP_CLINICAL_COURSE	HP_ABNORMAL_AORTIC_MORPHOLOGY	HP_THORACIC_HYPOPLASIA	HP_FUNCTIONAL_RESPIRATORY_ABNORMALITY	HP_ABNORMAL_FACIAL_SHAPE		HP_ABNORMAL_JOINT_MORPHOLOGY	HP_ABNORMAL_MORPHOLOGY_OF_THE_GREAT_VESSELS	HP_DILATATION		HP_ABNORMALITY_OF_GLOBE_LOCATION			HP_ABNORMAL_RENAL_MORPHOLOGY			HP_ABNORMAL_SYSTEMIC_ARTERIAL_MORPHOLOGY	HP_BRONCHOMALACIA			HP_INGUINAL_HERNIA	HP_ABNORMALITY_OF_THE_MUSCULATURE_OF_THE_LIMBS		HP_MORTALITY_AGING	HP_CLINODACTYLY			HP_ABNORMALITY_OF_FINGER	HP_ABNORMALITY_OF_UPPER_LIP	HP_ABNORMALITY_OF_THE_OUTER_EAR	HP_ABNORMALITY_OF_THE_CURVATURE_OF_THE_VERTEBRAL_COLUMN	HP_ABNORMAL_DIAPHYSIS_MORPHOLOGY			HP_ABNORMAL_VASCULAR_MORPHOLOGY	HP_ABNORMALITY_OF_JOINT_MOBILITY	HP_BOWING_OF_THE_ARM			HP_ABNORMAL_EYELID_MORPHOLOGY		HP_JOINT_HYPERMOBILITY	HP_ABNORMALITY_OF_CRANIAL_SUTURES	HP_PECTUS_EXCAVATUM			HP_ABNORMALITY_OF_PRENATAL_DEVELOPMENT_OR_BIRTH		HP_PREMATURE_BIRTH	HP_SYNOSTOSIS_INVOLVING_BONES_OF_THE_LOWER_LIMBS	HP_ABNORMAL_NUMBER_OF_TEETH	HP_FINGER_CLINODACTYLY			HP_ABNORMALITY_OF_THE_ABDOMINAL_ORGANS		HP_ABNORMAL_BRONCHUS_MORPHOLOGY	HP_ABNORMAL_RETINAL_MORPHOLOGY		HP_ABNORMALITY_OF_THE_AMNIOTIC_FLUID				HP_CARPAL_SYNOSTOSIS	HP_ABNORMALITY_OF_THE_CALVARIA	HP_ABNORMAL_SHAPE_OF_THE_FRONTAL_REGION	HP_ABNORMALITY_OF_SKIN_ADNEXA_MORPHOLOGY	HP_HIGH_PALATE	HP_ABNORMALITY_OF_THE_FOREHEAD		HP_ABNORMAL_NASAL_MORPHOLOGY	HP_ABNORMALITY_OF_TOE	HP_ABNORMAL_LIP_MORPHOLOGY				HP_ABNORMALITY_OF_THE_NASAL_ALAE	HP_ABNORMAL_CARDIAC_ATRIUM_MORPHOLOGY		HP_SYNDACTYLY		HP_ABNORMALITY_OF_THE_FONTANELLES_OR_CRANIAL_SUTURES			HP_HYPODONTIA	HP_ABNORMALITY_OF_THE_ORBITAL_REGION			HP_SYNOSTOSIS_INVOLVING_BONES_OF_THE_HAND	HP_ABNORMALITY_OF_CONNECTIVE_TISSUE	HP_ABNORMAL_5TH_FINGER_MORPHOLOGY	
4141	MARS1	methionyl-tRNA synthetase 1 [Source:HGNC Symbol;Acc:HGNC:6898]	HP_ABNORMALITY_OF_THE_UPPER_URINARY_TRACT			HP_GAIT_DISTURBANCE	HP_RESPIRATORY_INSUFFICIENCY		HP_ABNORMAL_RESPIRATORY_SYSTEM_MORPHOLOGY		HP_CLINICAL_COURSE			HP_FUNCTIONAL_RESPIRATORY_ABNORMALITY											HP_HYPERTONIA	HP_INTERSTITIAL_PULMONARY_ABNORMALITY			HP_INVOLUNTARY_MOVEMENTS	HP_ABNORMALITY_OF_THE_URINARY_SYSTEM_PHYSIOLOGY		HP_ABNORMALITY_OF_THE_MUSCULATURE_OF_THE_LIMBS				HP_PHENOTYPIC_VARIABILITY								HP_ABNORMAL_MYELINATION				HP_SPASTICITY							HP_HAND_TREMOR									HP_UPPER_MOTOR_NEURON_DYSFUNCTION	HP_ABNORMALITY_OF_THE_ABDOMINAL_ORGANS								HP_VARIABLE_EXPRESSIVITY												HP_DECREASED_BODY_WEIGHT				HP_ABNORMALITY_OF_URINE_HOMEOSTASIS									HP_ABNORMAL_RENAL_PHYSIOLOGY				
5518	PPP2R1A	protein phosphatase 2 scaffold subunit Aalpha [Source:HGNC Symbol;Acc:HGNC:9302]	HP_ABNORMALITY_OF_THE_UPPER_URINARY_TRACT			HP_GAIT_DISTURBANCE						HP_ABNORMAL_AORTIC_MORPHOLOGY			HP_ABNORMAL_FACIAL_SHAPE			HP_ABNORMAL_MORPHOLOGY_OF_THE_GREAT_VESSELS		HP_DELAYED_GROSS_MOTOR_DEVELOPMENT	HP_ABNORMALITY_OF_GLOBE_LOCATION			HP_ABNORMAL_RENAL_MORPHOLOGY			HP_ABNORMAL_SYSTEMIC_ARTERIAL_MORPHOLOGY				HP_INGUINAL_HERNIA				HP_CLINODACTYLY			HP_ABNORMALITY_OF_FINGER	HP_ABNORMALITY_OF_UPPER_LIP		HP_ABNORMALITY_OF_THE_CURVATURE_OF_THE_VERTEBRAL_COLUMN		HP_APLASIA_HYPOPLASIA_OF_THE_VAGINA	HP_ABNORMAL_MYELINATION	HP_ABNORMAL_VASCULAR_MORPHOLOGY	HP_ABNORMALITY_OF_JOINT_MOBILITY			HP_NEUROLOGICAL_SPEECH_IMPAIRMENT	HP_ABNORMAL_EYELID_MORPHOLOGY	HP_DECREASED_HEAD_CIRCUMFERENCE	HP_JOINT_HYPERMOBILITY	HP_ABNORMALITY_OF_CRANIAL_SUTURES	HP_PECTUS_EXCAVATUM								HP_FINGER_CLINODACTYLY							HP_ABNORMALITY_OF_UPPER_LIP_VERMILLION			HP_MOTOR_DELAY			HP_ABNORMALITY_OF_THE_CALVARIA		HP_ABNORMALITY_OF_SKIN_ADNEXA_MORPHOLOGY		HP_ABNORMALITY_OF_THE_FOREHEAD		HP_ABNORMAL_NASAL_MORPHOLOGY	HP_ABNORMALITY_OF_TOE	HP_ABNORMAL_LIP_MORPHOLOGY			HP_HYPOPLASIA_OF_THE_PONS	HP_ABNORMALITY_OF_THE_NASAL_ALAE					HP_ABNORMALITY_OF_THE_FONTANELLES_OR_CRANIAL_SUTURES		HP_APLASIA_HYPOPLASIA_OF_THE_CEREBRUM		HP_ABNORMALITY_OF_THE_ORBITAL_REGION				HP_ABNORMALITY_OF_CONNECTIVE_TISSUE	HP_ABNORMAL_5TH_FINGER_MORPHOLOGY	
5447	POR	cytochrome p450 oxidoreductase [Source:HGNC Symbol;Acc:HGNC:9208]	HP_ABNORMALITY_OF_THE_UPPER_URINARY_TRACT						HP_ABNORMAL_RESPIRATORY_SYSTEM_MORPHOLOGY	HP_AORTIC_ANEURYSM		HP_ABNORMAL_AORTIC_MORPHOLOGY	HP_THORACIC_HYPOPLASIA	HP_FUNCTIONAL_RESPIRATORY_ABNORMALITY			HP_ABNORMAL_JOINT_MORPHOLOGY	HP_ABNORMAL_MORPHOLOGY_OF_THE_GREAT_VESSELS	HP_DILATATION		HP_ABNORMALITY_OF_GLOBE_LOCATION		HP_ABNORMAL_INFLAMMATORY_RESPONSE	HP_ABNORMAL_RENAL_MORPHOLOGY			HP_ABNORMAL_SYSTEMIC_ARTERIAL_MORPHOLOGY	HP_BRONCHOMALACIA							HP_CLINODACTYLY		HP_ABNORMALITY_OF_IMMUNE_SYSTEM_PHYSIOLOGY	HP_ABNORMALITY_OF_FINGER	HP_ABNORMALITY_OF_UPPER_LIP	HP_ABNORMALITY_OF_THE_OUTER_EAR	HP_ABNORMALITY_OF_THE_CURVATURE_OF_THE_VERTEBRAL_COLUMN	HP_ABNORMAL_DIAPHYSIS_MORPHOLOGY	HP_APLASIA_HYPOPLASIA_OF_THE_VAGINA		HP_ABNORMAL_VASCULAR_MORPHOLOGY	HP_ABNORMALITY_OF_JOINT_MOBILITY	HP_BOWING_OF_THE_ARM				HP_DECREASED_HEAD_CIRCUMFERENCE		HP_ABNORMALITY_OF_CRANIAL_SUTURES			HP_SLENDER_FINGER	HP_ABNORMALITY_OF_PRENATAL_DEVELOPMENT_OR_BIRTH			HP_SYNOSTOSIS_INVOLVING_BONES_OF_THE_LOWER_LIMBS						HP_ABNORMAL_CARDIOVASCULAR_SYSTEM_PHYSIOLOGY	HP_ABNORMAL_BRONCHUS_MORPHOLOGY			HP_ABNORMALITY_OF_THE_AMNIOTIC_FLUID				HP_CARPAL_SYNOSTOSIS	HP_ABNORMALITY_OF_THE_CALVARIA	HP_ABNORMAL_SHAPE_OF_THE_FRONTAL_REGION	HP_ABNORMALITY_OF_SKIN_ADNEXA_MORPHOLOGY		HP_ABNORMALITY_OF_THE_FOREHEAD		HP_ABNORMAL_NASAL_MORPHOLOGY		HP_ABNORMAL_LIP_MORPHOLOGY	HP_LIMB_JOINT_CONTRACTURE	HP_DECREASED_BODY_WEIGHT			HP_ABNORMAL_CARDIAC_ATRIUM_MORPHOLOGY				HP_ABNORMALITY_OF_THE_FONTANELLES_OR_CRANIAL_SUTURES	HP_ABNORMALITY_OF_THE_PINNA	HP_APLASIA_HYPOPLASIA_OF_THE_CEREBRUM					HP_SYNOSTOSIS_INVOLVING_BONES_OF_THE_HAND	HP_ABNORMALITY_OF_CONNECTIVE_TISSUE		HP_AORTIC_ROOT_ANEURYSM
1314	COPA	COPI coat complex subunit alpha [Source:HGNC Symbol;Acc:HGNC:2230]	HP_ABNORMALITY_OF_THE_UPPER_URINARY_TRACT						HP_ABNORMAL_RESPIRATORY_SYSTEM_MORPHOLOGY					HP_FUNCTIONAL_RESPIRATORY_ABNORMALITY			HP_ABNORMAL_JOINT_MORPHOLOGY						HP_ABNORMAL_INFLAMMATORY_RESPONSE	HP_ABNORMAL_RENAL_MORPHOLOGY		HP_INTERSTITIAL_PULMONARY_ABNORMALITY				HP_ABNORMALITY_OF_THE_URINARY_SYSTEM_PHYSIOLOGY			HP_CONSTITUTIONAL_SYMPTOM			HP_PHENOTYPIC_VARIABILITY	HP_ABNORMALITY_OF_IMMUNE_SYSTEM_PHYSIOLOGY																													HP_ABNORMAL_CARDIOVASCULAR_SYSTEM_PHYSIOLOGY																																HP_ABNORMAL_RENAL_PHYSIOLOGY				
10155	TRIM28	tripartite motif containing 28 [Source:HGNC Symbol;Acc:HGNC:16384]	HP_ABNORMALITY_OF_THE_UPPER_URINARY_TRACT						HP_ABNORMAL_RESPIRATORY_SYSTEM_MORPHOLOGY																					HP_ABNORMALITY_OF_THE_URINARY_SYSTEM_PHYSIOLOGY			HP_CONSTITUTIONAL_SYMPTOM																																HP_ABNORMALITY_OF_THE_ABDOMINAL_ORGANS	HP_ABNORMAL_CARDIOVASCULAR_SYSTEM_PHYSIOLOGY																			HP_DECREASED_BODY_WEIGHT				HP_ABNORMALITY_OF_URINE_HOMEOSTASIS									HP_ABNORMAL_RENAL_PHYSIOLOGY				
23193	GANAB	glucosidase II alpha subunit [Source:HGNC Symbol;Acc:HGNC:4138]	HP_ABNORMALITY_OF_THE_UPPER_URINARY_TRACT							HP_AORTIC_ANEURYSM		HP_ABNORMAL_AORTIC_MORPHOLOGY						HP_ABNORMAL_MORPHOLOGY_OF_THE_GREAT_VESSELS	HP_DILATATION				HP_ABNORMAL_INFLAMMATORY_RESPONSE	HP_ABNORMAL_RENAL_MORPHOLOGY			HP_ABNORMAL_SYSTEMIC_ARTERIAL_MORPHOLOGY			HP_ABNORMALITY_OF_THE_URINARY_SYSTEM_PHYSIOLOGY			HP_CONSTITUTIONAL_SYMPTOM			HP_PHENOTYPIC_VARIABILITY	HP_ABNORMALITY_OF_IMMUNE_SYSTEM_PHYSIOLOGY								HP_ABNORMAL_VASCULAR_MORPHOLOGY																				HP_ABNORMALITY_OF_THE_ABDOMINAL_ORGANS	HP_ABNORMAL_CARDIOVASCULAR_SYSTEM_PHYSIOLOGY							HP_VARIABLE_EXPRESSIVITY																HP_ABNORMALITY_OF_URINE_HOMEOSTASIS									HP_ABNORMAL_RENAL_PHYSIOLOGY				HP_AORTIC_ROOT_ANEURYSM
