
Entrez Gene Id	Gene Symbol	Gene Description	HP_DEEPLY_SET_EYE	HP_FINGER_CLINODACTYLY	HP_SELF_INJURIOUS_BEHAVIOR	HP_ABNORMALITY_OF_THE_CURVATURE_OF_THE_VERTEBRAL_COLUMN	HP_ABNORMAL_5TH_FINGER_MORPHOLOGY	HP_DEVIATION_OF_THE_HAND_OR_OF_FINGERS_OF_THE_HAND	HP_CLINODACTYLY	HP_ABNORMAL_EYEBROW_MORPHOLOGY	HP_ABNORMAL_FACIAL_SHAPE	HP_INVOLUNTARY_MOVEMENTS	HP_IMPAIRMENT_IN_PERSONALITY_FUNCTIONING	HP_ATTENTION_DEFICIT_HYPERACTIVITY_DISORDER	HP_ABNORMAL_AGGRESSIVE_IMPULSIVE_OR_VIOLENT_BEHAVIOR	HP_DECREASED_HEAD_CIRCUMFERENCE	HP_SHORT_STATURE	HP_SHORT_ATTENTION_SPAN	HP_MYOPIA	HP_OBSESSIVE_COMPULSIVE_BEHAVIOR	HP_APLASIA_HYPOPLASIA_OF_THE_CEREBRUM	HP_SLEEP_APNEA	HP_WIDE_NOSE	HP_ABNORMALITY_OF_SKULL_SIZE	HP_ABNORMALITY_OF_IMMUNE_SYSTEM_PHYSIOLOGY	HP_ABNORMAL_PATTERN_OF_RESPIRATION	HP_HYPERACTIVITY	HP_SLEEP_DISTURBANCE	HP_ABNORMALITY_OF_GLOBE_LOCATION	HP_EARLY_ONSET_OF_SEXUAL_MATURATION	HP_TRIANGULAR_FACE	HP_ABNORMALITY_OF_THE_NASAL_BRIDGE	HP_ABNORMAL_NASAL_MORPHOLOGY	HP_ABNORMAL_LIP_MORPHOLOGY	HP_ABNORMAL_EMOTION_AFFECT_BEHAVIOR	HP_FACIAL_HYPERTRICHOSIS	HP_ABNORMAL_LOCALIZATION_OF_KIDNEY	HP_GAIT_DISTURBANCE	HP_ABNORMALITY_OF_FINGER	HP_APLASIA_HYPOPLASIA_INVOLVING_THE_SKELETON	HP_ABNORMALITY_OF_THE_MIDFACE	HP_ABNORMALITY_OF_REFRACTION	HP_APRAXIA	HP_ABNORMALITY_OF_THE_PHILTRUM	HP_ABNORMALITY_OF_FACIAL_SKELETON	HP_STEREOTYPY	HP_SHORT_PHILTRUM	HP_PROMINENT_NASAL_BRIDGE	HP_BRACHYCEPHALY	HP_PRENATAL_MOVEMENT_ABNORMALITY	HP_ABNORMALITY_OF_TOE	HP_TOE_SYNDACTYLY	HP_ABNORMALITY_OF_SKIN_ADNEXA_MORPHOLOGY	HP_HYPERTRICHOSIS	HP_FUNCTIONAL_RESPIRATORY_ABNORMALITY	HP_LARGE_FACE	HP_DECREASED_BODY_WEIGHT	HP_ABNORMALITY_OF_MOUTH_SHAPE	HP_ABNORMALITY_OF_THE_ZYGOMATIC_BONE	HP_ABNORMALITY_OF_THE_PALPEBRAL_FISSURES	HP_ABNORMALITY_OF_THE_ORBITAL_REGION	HP_ABNORMAL_SIZE_OF_THE_PALPEBRAL_FISSURES
2314	FLII	FLII actin remodeling protein [Source:HGNC Symbol;Acc:HGNC:3750]	HP_DEEPLY_SET_EYE	HP_FINGER_CLINODACTYLY	HP_SELF_INJURIOUS_BEHAVIOR	HP_ABNORMALITY_OF_THE_CURVATURE_OF_THE_VERTEBRAL_COLUMN	HP_ABNORMAL_5TH_FINGER_MORPHOLOGY	HP_DEVIATION_OF_THE_HAND_OR_OF_FINGERS_OF_THE_HAND	HP_CLINODACTYLY	HP_ABNORMAL_EYEBROW_MORPHOLOGY	HP_ABNORMAL_FACIAL_SHAPE	HP_INVOLUNTARY_MOVEMENTS	HP_IMPAIRMENT_IN_PERSONALITY_FUNCTIONING	HP_ATTENTION_DEFICIT_HYPERACTIVITY_DISORDER	HP_ABNORMAL_AGGRESSIVE_IMPULSIVE_OR_VIOLENT_BEHAVIOR	HP_DECREASED_HEAD_CIRCUMFERENCE	HP_SHORT_STATURE	HP_SHORT_ATTENTION_SPAN	HP_MYOPIA		HP_APLASIA_HYPOPLASIA_OF_THE_CEREBRUM			HP_ABNORMALITY_OF_SKULL_SIZE	HP_ABNORMALITY_OF_IMMUNE_SYSTEM_PHYSIOLOGY		HP_HYPERACTIVITY	HP_SLEEP_DISTURBANCE	HP_ABNORMALITY_OF_GLOBE_LOCATION	HP_EARLY_ONSET_OF_SEXUAL_MATURATION		HP_ABNORMALITY_OF_THE_NASAL_BRIDGE	HP_ABNORMAL_NASAL_MORPHOLOGY	HP_ABNORMAL_LIP_MORPHOLOGY	HP_ABNORMAL_EMOTION_AFFECT_BEHAVIOR	HP_FACIAL_HYPERTRICHOSIS	HP_ABNORMAL_LOCALIZATION_OF_KIDNEY	HP_GAIT_DISTURBANCE	HP_ABNORMALITY_OF_FINGER	HP_APLASIA_HYPOPLASIA_INVOLVING_THE_SKELETON	HP_ABNORMALITY_OF_THE_MIDFACE	HP_ABNORMALITY_OF_REFRACTION		HP_ABNORMALITY_OF_THE_PHILTRUM	HP_ABNORMALITY_OF_FACIAL_SKELETON	HP_STEREOTYPY	HP_SHORT_PHILTRUM		HP_BRACHYCEPHALY	HP_PRENATAL_MOVEMENT_ABNORMALITY	HP_ABNORMALITY_OF_TOE	HP_TOE_SYNDACTYLY	HP_ABNORMALITY_OF_SKIN_ADNEXA_MORPHOLOGY	HP_HYPERTRICHOSIS		HP_LARGE_FACE	HP_DECREASED_BODY_WEIGHT	HP_ABNORMALITY_OF_MOUTH_SHAPE		HP_ABNORMALITY_OF_THE_PALPEBRAL_FISSURES	HP_ABNORMALITY_OF_THE_ORBITAL_REGION	
1399	CRKL	CRK like proto-oncogene, adaptor protein [Source:HGNC Symbol;Acc:HGNC:2363]	HP_DEEPLY_SET_EYE	HP_FINGER_CLINODACTYLY		HP_ABNORMALITY_OF_THE_CURVATURE_OF_THE_VERTEBRAL_COLUMN	HP_ABNORMAL_5TH_FINGER_MORPHOLOGY	HP_DEVIATION_OF_THE_HAND_OR_OF_FINGERS_OF_THE_HAND	HP_CLINODACTYLY	HP_ABNORMAL_EYEBROW_MORPHOLOGY	HP_ABNORMAL_FACIAL_SHAPE	HP_INVOLUNTARY_MOVEMENTS	HP_IMPAIRMENT_IN_PERSONALITY_FUNCTIONING	HP_ATTENTION_DEFICIT_HYPERACTIVITY_DISORDER		HP_DECREASED_HEAD_CIRCUMFERENCE	HP_SHORT_STATURE	HP_SHORT_ATTENTION_SPAN		HP_OBSESSIVE_COMPULSIVE_BEHAVIOR	HP_APLASIA_HYPOPLASIA_OF_THE_CEREBRUM			HP_ABNORMALITY_OF_SKULL_SIZE	HP_ABNORMALITY_OF_IMMUNE_SYSTEM_PHYSIOLOGY		HP_HYPERACTIVITY		HP_ABNORMALITY_OF_GLOBE_LOCATION			HP_ABNORMALITY_OF_THE_NASAL_BRIDGE	HP_ABNORMAL_NASAL_MORPHOLOGY	HP_ABNORMAL_LIP_MORPHOLOGY					HP_ABNORMALITY_OF_FINGER	HP_APLASIA_HYPOPLASIA_INVOLVING_THE_SKELETON	HP_ABNORMALITY_OF_THE_MIDFACE		HP_APRAXIA	HP_ABNORMALITY_OF_THE_PHILTRUM	HP_ABNORMALITY_OF_FACIAL_SKELETON			HP_PROMINENT_NASAL_BRIDGE			HP_ABNORMALITY_OF_TOE	HP_TOE_SYNDACTYLY	HP_ABNORMALITY_OF_SKIN_ADNEXA_MORPHOLOGY			HP_LARGE_FACE			HP_ABNORMALITY_OF_THE_ZYGOMATIC_BONE	HP_ABNORMALITY_OF_THE_PALPEBRAL_FISSURES	HP_ABNORMALITY_OF_THE_ORBITAL_REGION	HP_ABNORMAL_SIZE_OF_THE_PALPEBRAL_FISSURES
8091	HMGA2	high mobility group AT-hook 2 [Source:HGNC Symbol;Acc:HGNC:5009]	HP_DEEPLY_SET_EYE	HP_FINGER_CLINODACTYLY		HP_ABNORMALITY_OF_THE_CURVATURE_OF_THE_VERTEBRAL_COLUMN	HP_ABNORMAL_5TH_FINGER_MORPHOLOGY	HP_DEVIATION_OF_THE_HAND_OR_OF_FINGERS_OF_THE_HAND	HP_CLINODACTYLY	HP_ABNORMAL_EYEBROW_MORPHOLOGY	HP_ABNORMAL_FACIAL_SHAPE	HP_INVOLUNTARY_MOVEMENTS				HP_DECREASED_HEAD_CIRCUMFERENCE	HP_SHORT_STATURE				HP_APLASIA_HYPOPLASIA_OF_THE_CEREBRUM		HP_WIDE_NOSE	HP_ABNORMALITY_OF_SKULL_SIZE					HP_ABNORMALITY_OF_GLOBE_LOCATION		HP_TRIANGULAR_FACE	HP_ABNORMALITY_OF_THE_NASAL_BRIDGE	HP_ABNORMAL_NASAL_MORPHOLOGY	HP_ABNORMAL_LIP_MORPHOLOGY		HP_FACIAL_HYPERTRICHOSIS	HP_ABNORMAL_LOCALIZATION_OF_KIDNEY		HP_ABNORMALITY_OF_FINGER	HP_APLASIA_HYPOPLASIA_INVOLVING_THE_SKELETON					HP_ABNORMALITY_OF_FACIAL_SKELETON			HP_PROMINENT_NASAL_BRIDGE					HP_ABNORMALITY_OF_SKIN_ADNEXA_MORPHOLOGY	HP_HYPERTRICHOSIS			HP_DECREASED_BODY_WEIGHT	HP_ABNORMALITY_OF_MOUTH_SHAPE			HP_ABNORMALITY_OF_THE_ORBITAL_REGION	
51574	LARP7	La ribonucleoprotein 7, transcriptional regulator [Source:HGNC Symbol;Acc:HGNC:24912]	HP_DEEPLY_SET_EYE		HP_SELF_INJURIOUS_BEHAVIOR	HP_ABNORMALITY_OF_THE_CURVATURE_OF_THE_VERTEBRAL_COLUMN				HP_ABNORMAL_EYEBROW_MORPHOLOGY	HP_ABNORMAL_FACIAL_SHAPE	HP_INVOLUNTARY_MOVEMENTS	HP_IMPAIRMENT_IN_PERSONALITY_FUNCTIONING		HP_ABNORMAL_AGGRESSIVE_IMPULSIVE_OR_VIOLENT_BEHAVIOR	HP_DECREASED_HEAD_CIRCUMFERENCE	HP_SHORT_STATURE				HP_APLASIA_HYPOPLASIA_OF_THE_CEREBRUM	HP_SLEEP_APNEA	HP_WIDE_NOSE	HP_ABNORMALITY_OF_SKULL_SIZE		HP_ABNORMAL_PATTERN_OF_RESPIRATION		HP_SLEEP_DISTURBANCE	HP_ABNORMALITY_OF_GLOBE_LOCATION		HP_TRIANGULAR_FACE	HP_ABNORMALITY_OF_THE_NASAL_BRIDGE	HP_ABNORMAL_NASAL_MORPHOLOGY	HP_ABNORMAL_LIP_MORPHOLOGY	HP_ABNORMAL_EMOTION_AFFECT_BEHAVIOR						HP_ABNORMALITY_OF_THE_MIDFACE			HP_ABNORMALITY_OF_THE_PHILTRUM	HP_ABNORMALITY_OF_FACIAL_SKELETON	HP_STEREOTYPY	HP_SHORT_PHILTRUM						HP_ABNORMALITY_OF_SKIN_ADNEXA_MORPHOLOGY		HP_FUNCTIONAL_RESPIRATORY_ABNORMALITY		HP_DECREASED_BODY_WEIGHT		HP_ABNORMALITY_OF_THE_ZYGOMATIC_BONE	HP_ABNORMALITY_OF_THE_PALPEBRAL_FISSURES	HP_ABNORMALITY_OF_THE_ORBITAL_REGION	HP_ABNORMAL_SIZE_OF_THE_PALPEBRAL_FISSURES
7874	USP7	ubiquitin specific peptidase 7 [Source:HGNC Symbol;Acc:HGNC:12630]		HP_FINGER_CLINODACTYLY	HP_SELF_INJURIOUS_BEHAVIOR	HP_ABNORMALITY_OF_THE_CURVATURE_OF_THE_VERTEBRAL_COLUMN	HP_ABNORMAL_5TH_FINGER_MORPHOLOGY	HP_DEVIATION_OF_THE_HAND_OR_OF_FINGERS_OF_THE_HAND	HP_CLINODACTYLY		HP_ABNORMAL_FACIAL_SHAPE		HP_IMPAIRMENT_IN_PERSONALITY_FUNCTIONING	HP_ATTENTION_DEFICIT_HYPERACTIVITY_DISORDER	HP_ABNORMAL_AGGRESSIVE_IMPULSIVE_OR_VIOLENT_BEHAVIOR	HP_DECREASED_HEAD_CIRCUMFERENCE	HP_SHORT_STATURE	HP_SHORT_ATTENTION_SPAN	HP_MYOPIA	HP_OBSESSIVE_COMPULSIVE_BEHAVIOR	HP_APLASIA_HYPOPLASIA_OF_THE_CEREBRUM	HP_SLEEP_APNEA		HP_ABNORMALITY_OF_SKULL_SIZE	HP_ABNORMALITY_OF_IMMUNE_SYSTEM_PHYSIOLOGY	HP_ABNORMAL_PATTERN_OF_RESPIRATION	HP_HYPERACTIVITY	HP_SLEEP_DISTURBANCE		HP_EARLY_ONSET_OF_SEXUAL_MATURATION					HP_ABNORMAL_EMOTION_AFFECT_BEHAVIOR			HP_GAIT_DISTURBANCE	HP_ABNORMALITY_OF_FINGER	HP_APLASIA_HYPOPLASIA_INVOLVING_THE_SKELETON		HP_ABNORMALITY_OF_REFRACTION	HP_APRAXIA						HP_BRACHYCEPHALY	HP_PRENATAL_MOVEMENT_ABNORMALITY	HP_ABNORMALITY_OF_TOE				HP_FUNCTIONAL_RESPIRATORY_ABNORMALITY		HP_DECREASED_BODY_WEIGHT					
7167	TPI1	triosephosphate isomerase 1 [Source:HGNC Symbol;Acc:HGNC:12009]				HP_ABNORMALITY_OF_THE_CURVATURE_OF_THE_VERTEBRAL_COLUMN						HP_INVOLUNTARY_MOVEMENTS													HP_ABNORMALITY_OF_IMMUNE_SYSTEM_PHYSIOLOGY													HP_GAIT_DISTURBANCE																	HP_FUNCTIONAL_RESPIRATORY_ABNORMALITY							
29894	CPSF1	cleavage and polyadenylation specific factor 1 [Source:HGNC Symbol;Acc:HGNC:2324]																	HP_MYOPIA																							HP_ABNORMALITY_OF_REFRACTION																				
5903	RANBP2	RAN binding protein 2 [Source:HGNC Symbol;Acc:HGNC:9848]																							HP_ABNORMALITY_OF_IMMUNE_SYSTEM_PHYSIOLOGY	HP_ABNORMAL_PATTERN_OF_RESPIRATION												HP_GAIT_DISTURBANCE																	HP_FUNCTIONAL_RESPIRATORY_ABNORMALITY							
4643	MYO1E	myosin IE [Source:HGNC Symbol;Acc:HGNC:7599]																																																												
