Gene Set Name	Genes in Gene Set (K)	Description	Genes in Overlap (k)	k/K	p-value	FDR q-value
HP_DECREASED_ABSENT_ANKLE_REFLEXES	27	Decreased/absent ankle reflexes	2	0.0741	1.96E-5	6.13E-2
HP_FACIAL_DIPLEGIA	39	Facial diplegia	2	0.0513	4.13E-5	6.13E-2
HP_SHOULDER_GIRDLE_MUSCLE_WEAKNESS	40	Shoulder girdle muscle weakness	2	0.0500	4.35E-5	6.13E-2
HP_DIFFICULTY_CLIMBING_STAIRS	48	Difficulty climbing stairs	2	0.0417	6.28E-5	6.13E-2
HP_AREFLEXIA_OF_LOWER_LIMBS	50	Areflexia of lower limbs	2	0.0400	6.82E-5	6.13E-2
HP_LIMB_GIRDLE_MUSCLE_WEAKNESS	81	Limb-girdle muscle weakness	2	0.0247	1.8E-4	1.24E-1
HP_ABNORMAL_CELLULAR_PHENOTYPE	480	Abnormal cellular phenotype	3	0.0063	1.93E-4	1.24E-1
HP_FREQUENT_FALLS	92	Frequent falls	2	0.0217	2.32E-4	1.3E-1
HP_WEAKNESS_OF_MUSCLES_OF_RESPIRATION	107	Weakness of muscles of respiration	2	0.0187	3.13E-4	1.43E-1
HP_ABNORMALITY_OF_THE_SHOULDER_GIRDLE_MUSCULATURE	110	Abnormality of the shoulder girdle musculature	2	0.0182	3.31E-4	1.43E-1
HP_EMG_MYOPATHIC_ABNORMALITIES	113	EMG: myopathic abnormalities	2	0.0177	3.49E-4	1.43E-1
HP_GENERALIZED_MUSCLE_WEAKNESS	118	Generalized muscle weakness	2	0.0169	3.81E-4	1.43E-1
HP_PERIPHERAL_AXONAL_NEUROPATHY	134	Peripheral axonal neuropathy	2	0.0149	4.91E-4	1.7E-1
HP_MUSCLE_SPASM	144	Muscle spasm	2	0.0139	5.66E-4	1.72E-1
HP_MYALGIA	145	Myalgia	2	0.0138	5.74E-4	1.72E-1
HP_ABNORMALITY_OF_THE_MITOCHONDRION	159	Abnormality of the mitochondrion	2	0.0126	6.9E-4	1.9E-1
HP_PERIPHERAL_AXONAL_DEGENERATION	165	Peripheral axonal degeneration	2	0.0121	7.42E-4	1.9E-1
HP_ABNORMALITY_OF_THE_MUSCULATURE_OF_THE_UPPER_LIMBS	167	Abnormality of the musculature of the upper limbs	2	0.0120	7.6E-4	1.9E-1
HP_ADULT_ONSET	174	Adult onset	2	0.0115	8.25E-4	1.95E-1
HP_INCOORDINATION	186	Incoordination	2	0.0108	9.41E-4	2.1E-1
HP_PROXIMAL_MUSCLE_WEAKNESS	190	Proximal muscle weakness	2	0.0105	9.82E-4	2.1E-1
HP_LIMB_MUSCLE_WEAKNESS	219	Limb muscle weakness	2	0.0091	1.3E-3	2.56E-1
HP_ABNORMAL_MUSCLE_FIBER_MORPHOLOGY	220	Abnormal muscle fiber morphology	2	0.0091	1.31E-3	2.56E-1
HP_WEAKNESS_OF_FACIAL_MUSCULATURE	228	Weakness of facial musculature	2	0.0088	1.41E-3	2.56E-1
HP_ABNORMALITY_OF_EXTRAPYRAMIDAL_MOTOR_FUNCTION	230	Abnormality of extrapyramidal motor function	2	0.0087	1.43E-3	2.56E-1
HP_AREFLEXIA	234	Areflexia	2	0.0085	1.48E-3	2.56E-1
HP_EMG_ABNORMALITY	252	EMG abnormality	2	0.0079	1.71E-3	2.82E-1
HP_ABNORMAL_CRANIAL_NERVE_MORPHOLOGY	255	Abnormal cranial nerve morphology	2	0.0078	1.76E-3	2.82E-1
HP_ABNORMALITY_OF_CIRCULATING_ENZYME_LEVEL	264	Abnormality of circulating enzyme level	2	0.0076	1.88E-3	2.91E-1
HP_PROGRESSIVE	270	Progressive	2	0.0074	1.96E-3	2.94E-1
HP_ABNORMAL_CRANIAL_NERVE_PHYSIOLOGY	283	Abnormal cranial nerve physiology	2	0.0071	2.15E-3	3.12E-1
HP_ABNORMAL_FEAR_ANXIETY_RELATED_BEHAVIOR	294	Abnormal fear/anxiety-related behavior	2	0.0068	2.32E-3	3.17E-1
HP_ABNORMALITY_OF_FACIAL_MUSCULATURE	296	Abnormality of facial musculature	2	0.0068	2.35E-3	3.17E-1
HP_MYOPATHY	299	Myopathy	2	0.0067	2.4E-3	3.17E-1
HP_DEPRESSIVITY	311	Depressivity	2	0.0064	2.59E-3	3.33E-1
HP_HYPOREFLEXIA	337	Hyporeflexia	2	0.0059	3.04E-3	3.79E-1
HP_FATIGUE	345	Fatigue	2	0.0058	3.18E-3	3.8E-1
HP_DYSPHAGIA	347	Dysphagia	2	0.0058	3.21E-3	3.8E-1
HP_ABNORMALITY_OF_THE_BLADDER	387	Abnormality of the bladder	2	0.0052	3.98E-3	4.52E-1
HP_ABNORMALITY_OF_FACIAL_SOFT_TISSUE	392	Abnormality of facial soft tissue	2	0.0051	4.08E-3	4.52E-1
HP_CLINICAL_COURSE	1394	Clinical course	3	0.0022	4.2E-3	4.52E-1
HP_DYSPNEA	399	Dyspnea	2	0.0050	4.22E-3	4.52E-1
HP_FUNCTIONAL_MOTOR_DEFICIT	406	Functional motor deficit	2	0.0049	4.37E-3	4.56E-1
HP_ABNORMALITY_OF_THE_MUSCULATURE_OF_THE_LIMBS	412	Abnormality of the musculature of the limbs	2	0.0049	4.49E-3	4.59E-1
HP_ABNORMAL_CIRCULATING_PROTEIN_LEVEL	443	Abnormal circulating protein level	2	0.0045	5.17E-3	5.17E-1
HP_AUTISTIC_BEHAVIOR	450	Autistic behavior	2	0.0044	5.33E-3	5.17E-1
HP_PACE_OF_PROGRESSION	453	Pace of progression	2	0.0044	5.4E-3	5.17E-1
HP_SKELETAL_MUSCLE_ATROPHY	463	Skeletal muscle atrophy	2	0.0043	5.64E-3	5.28E-1
HP_DYSARTHRIA	474	Dysarthria	2	0.0042	5.9E-3	5.4E-1
HP_ABNORMAL_MYOCARDIUM_MORPHOLOGY	483	Abnormal myocardium morphology	2	0.0041	6.12E-3	5.4E-1
HP_TREMOR	485	Tremor	2	0.0041	6.17E-3	5.4E-1
HP_REDUCED_TENDON_REFLEXES	494	Reduced tendon reflexes	2	0.0040	6.39E-3	5.4E-1
HP_RESPIRATORY_INSUFFICIENCY	495	Respiratory insufficiency	2	0.0040	6.42E-3	5.4E-1
