Gene Set Name	Genes in Gene Set (K)	Description	Genes in Overlap (k)	k/K	p-value	FDR q-value
HP_UNERUPTED_TOOTH	13	Unerupted tooth	3	0.2308	9.69E-9	4.35E-5
HP_INGUINAL_HERNIA	222	Inguinal hernia	4	0.0180	8.79E-7	1.27E-3
HP_FAILURE_OF_ERUPTION_OF_PERMANENT_TEETH	5	Failure of eruption of permanent teeth	2	0.4000	1.13E-6	1.27E-3
HP_SPONDYLOLYSIS	5	Spondylolysis	2	0.4000	1.13E-6	1.27E-3
HP_SANDAL_GAP	67	Sandal gap	3	0.0448	1.6E-6	1.44E-3
HP_SCAPULAR_WINGING	72	Scapular winging	3	0.0417	2E-6	1.5E-3
HP_CAPITATE_HAMATE_FUSION	8	Capitate-hamate fusion	2	0.2500	3.17E-6	2.04E-3
HP_FIBULAR_APLASIA	9	Fibular aplasia	2	0.2222	4.07E-6	2.16E-3
HP_APLASIA_HYPOPLASIA_INVOLVING_THE_NOSE	93	Aplasia/Hypoplasia involving the nose	3	0.0323	4.32E-6	2.16E-3
HP_ABNORMALITY_OF_THE_FORAMEN_MAGNUM	10	Abnormality of the foramen magnum	2	0.2000	5.09E-6	2.29E-3
HP_ABNORMAL_5TH_FINGER_MORPHOLOGY	370	Abnormal 5th finger morphology	4	0.0108	6.65E-6	2.48E-3
HP_AORTIC_ANEURYSM	108	Aortic aneurysm	3	0.0278	6.78E-6	2.48E-3
HP_ABNORMALITY_OF_THE_SHOULDER_GIRDLE_MUSCULATURE	110	Abnormality of the shoulder girdle musculature	3	0.0273	7.17E-6	2.48E-3
HP_DEVIATION_OF_THE_HAND_OR_OF_FINGERS_OF_THE_HAND	386	Deviation of the hand or of fingers of the hand	4	0.0104	7.86E-6	2.52E-3
HP_ABNORMALITY_OF_THE_SCAPULA	118	Abnormality of the scapula	3	0.0254	8.85E-6	2.65E-3
HP_ABNORMALITY_OF_THE_ABDOMINAL_WALL	418	Abnormality of the abdominal wall	4	0.0096	1.08E-5	2.88E-3
HP_CLINODACTYLY	432	Clinodactyly	4	0.0093	1.22E-5	2.88E-3
HP_APLASIA_HYPOPLASIA_OF_THE_DISTAL_PHALANGES_OF_THE_HAND	133	Aplasia/Hypoplasia of the distal phalanges of the hand	3	0.0226	1.27E-5	2.88E-3
HP_BROAD_FACE	16	Broad face	2	0.1250	1.36E-5	2.88E-3
HP_HERNIA	446	Hernia	4	0.0090	1.39E-5	2.88E-3
HP_ABNORMALITY_OF_THE_CURVATURE_OF_THE_VERTEBRAL_COLUMN	981	Abnormality of the curvature of the vertebral column	5	0.0051	1.45E-5	2.88E-3
HP_APLASIA_HYPOPLASIA_INVOLVING_BONES_OF_THE_UPPER_LIMBS	457	Aplasia/hypoplasia involving bones of the upper limbs	4	0.0088	1.53E-5	2.88E-3
HP_BROAD_DISTAL_PHALANX_OF_FINGER	17	Broad distal phalanx of finger	2	0.1176	1.54E-5	2.88E-3
HP_RADIAL_BOWING	17	Radial bowing	2	0.1176	1.54E-5	2.88E-3
HP_ABNORMALITY_OF_THE_FEMORAL_NECK_OR_HEAD_REGION	151	Abnormality of the femoral neck or head region	3	0.0199	1.85E-5	3.33E-3
HP_ABNORMALITY_OF_THE_MIDFACE	488	Abnormality of the midface	4	0.0082	1.97E-5	3.4E-3
HP_DILATATION	156	Dilatation	3	0.0192	2.04E-5	3.4E-3
HP_ABNORMALITY_OF_THE_CALCANEUS	21	Abnormality of the calcaneus	2	0.0952	2.37E-5	3.75E-3
