Gene Set Name	Genes in Gene Set (K)	Description	Genes in Overlap (k)	k/K	p-value	FDR q-value
HP_ABNORMALITY_OF_THE_MUSCULATURE_OF_THE_LIMBS	412	Abnormality of the musculature of the limbs	5	0.0121	2.44E-5	1.06E-1
HP_INTERSTITIAL_PULMONARY_ABNORMALITY	82	Interstitial pulmonary abnormality	3	0.0366	4.72E-5	1.06E-1
HP_GAIT_DISTURBANCE	926	Gait disturbance	6	0.0065	1.16E-4	1.63E-1
HP_SKIN_VESICLE	21	Skin vesicle	2	0.0952	1.45E-4	1.63E-1
HP_HYPERLORDOSIS	174	Hyperlordosis	3	0.0172	4.36E-4	2.84E-1
HP_PHENOTYPIC_VARIABILITY	433	Phenotypic variability	4	0.0092	4.82E-4	2.84E-1
HP_DYSKINESIA	199	Dyskinesia	3	0.0151	6.44E-4	2.84E-1
HP_REDUCED_TENDON_REFLEXES	494	Reduced tendon reflexes	4	0.0081	7.89E-4	2.84E-1
HP_RESPIRATORY_INSUFFICIENCY	495	Respiratory insufficiency	4	0.0081	7.95E-4	2.84E-1
HP_LIMB_MUSCLE_WEAKNESS	219	Limb muscle weakness	3	0.0137	8.5E-4	2.84E-1
HP_GOWERS_SIGN	53	Gowers sign	2	0.0377	9.37E-4	2.84E-1
HP_INVOLUNTARY_MOVEMENTS	905	Involuntary movements	5	0.0055	9.39E-4	2.84E-1
HP_ABNORMALITY_OF_THE_URINARY_SYSTEM_PHYSIOLOGY	909	Abnormality of the urinary system physiology	5	0.0055	9.58E-4	2.84E-1
HP_NEPHRITIS	55	Nephritis	2	0.0364	1.01E-3	2.84E-1
HP_CLINICAL_COURSE	1394	Clinical course	6	0.0043	1.02E-3	2.84E-1
HP_AREFLEXIA	234	Areflexia	3	0.0128	1.03E-3	2.84E-1
HP_HYPERKERATOSIS	239	Hyperkeratosis	3	0.0126	1.09E-3	2.84E-1
HP_IMPAIRMENT_IN_PERSONALITY_FUNCTIONING	548	Impairment in personality functioning	4	0.0073	1.16E-3	2.84E-1
HP_DIMINISHED_MOVEMENT	60	Diminished movement	2	0.0333	1.2E-3	2.84E-1
HP_ANONYCHIA	64	Anonychia	2	0.0312	1.36E-3	2.92E-1
HP_SCHIZOPHRENIA	64	Schizophrenia	2	0.0312	1.36E-3	2.92E-1
HP_FOOT_DORSIFLEXOR_WEAKNESS	72	Foot dorsiflexor weakness	2	0.0278	1.72E-3	3.41E-1
HP_BRAIN_ATROPHY	613	Brain atrophy	4	0.0065	1.75E-3	3.41E-1
HP_ABNORMAL_REFLEX	1070	Abnormal reflex	5	0.0047	1.97E-3	3.44E-1
HP_ABNORMALITY_OF_FACIAL_MUSCULATURE	296	Abnormality of facial musculature	3	0.0101	2.02E-3	3.44E-1
HP_ABNORMALITY_OF_THE_PLANTAR_SKIN_OF_FOOT	78	Abnormality of the plantar skin of foot	2	0.0256	2.02E-3	3.44E-1
HP_UNDERDEVELOPED_NASAL_ALAE	79	Underdeveloped nasal alae	2	0.0253	2.07E-3	3.44E-1
HP_LIMB_GIRDLE_MUSCLE_WEAKNESS	81	Limb-girdle muscle weakness	2	0.0247	2.17E-3	3.48E-1
HP_ABNORMAL_CARDIOVASCULAR_SYSTEM_PHYSIOLOGY	1112	Abnormal cardiovascular system physiology	5	0.0045	2.33E-3	3.6E-1
HP_VARIABLE_EXPRESSIVITY	319	Variable expressivity	3	0.0094	2.49E-3	3.6E-1
HP_ABNORMALITY_OF_THE_PALM	324	Abnormality of the palm	3	0.0093	2.6E-3	3.6E-1
HP_FUNCTIONAL_RESPIRATORY_ABNORMALITY	1159	Functional respiratory abnormality	5	0.0043	2.78E-3	3.6E-1
HP_FREQUENT_FALLS	92	Frequent falls	2	0.0217	2.79E-3	3.6E-1
HP_ATROPHY_DEGENERATION_AFFECTING_THE_CENTRAL_NERVOUS_SYSTEM	701	Atrophy/Degeneration affecting the central nervous system	4	0.0057	2.84E-3	3.6E-1
HP_APLASIA_HYPOPLASIA_INVOLVING_THE_NOSE	93	Aplasia/Hypoplasia involving the nose	2	0.0215	2.85E-3	3.6E-1
HP_LIMB_HYPERTONIA	94	Limb hypertonia	2	0.0213	2.91E-3	3.6E-1
HP_DECREASED_BODY_WEIGHT	1176	Decreased body weight	5	0.0043	2.96E-3	3.6E-1
HP_RECURRENT_URINARY_TRACT_INFECTIONS	97	Recurrent urinary tract infections	2	0.0206	3.09E-3	3.66E-1
HP_ABNORMAL_PATTERN_OF_RESPIRATION	358	Abnormal pattern of respiration	3	0.0084	3.45E-3	3.91E-1
HP_PRURITUS	103	Pruritus	2	0.0194	3.48E-3	3.91E-1
HP_AORTIC_ANEURYSM	108	Aortic aneurysm	2	0.0185	3.82E-3	4.13E-1
HP_ABNORMALITY_OF_PRENATAL_DEVELOPMENT_OR_BIRTH	765	Abnormality of prenatal development or birth	4	0.0052	3.88E-3	4.13E-1
HP_ABNORMAL_SYNAPTIC_TRANSMISSION_AT_THE_NEUROMUSCULAR_JUNCTION	110	Abnormal synaptic transmission at the neuromuscular junction	2	0.0182	3.96E-3	4.13E-1
HP_ARTHROGRYPOSIS_MULTIPLEX_CONGENITA	115	Arthrogryposis multiplex congenita	2	0.0174	4.31E-3	4.33E-1
HP_ABNORMALITY_OF_FACIAL_SOFT_TISSUE	392	Abnormality of facial soft tissue	3	0.0077	4.44E-3	4.33E-1
HP_FEEDING_DIFFICULTIES	801	Feeding difficulties	4	0.0050	4.56E-3	4.33E-1
HP_THICKENED_SKIN	398	Thickened skin	3	0.0075	4.63E-3	4.33E-1
HP_DYSPNEA	399	Dyspnea	3	0.0075	4.66E-3	4.33E-1
HP_ABNORMALITY_OF_THE_NAIL	405	Abnormality of the nail	3	0.0074	4.86E-3	4.33E-1
HP_FUNCTIONAL_MOTOR_DEFICIT	406	Functional motor deficit	3	0.0074	4.89E-3	4.33E-1
HP_ABNORMALITY_OF_THE_PYLORUS	123	Abnormality of the pylorus	2	0.0163	4.92E-3	4.33E-1
HP_PREMATURE_BIRTH	126	Premature birth	2	0.0159	5.15E-3	4.45E-1
HP_COUGH	129	Cough	2	0.0155	5.39E-3	4.54E-1
HP_FAILURE_TO_THRIVE	843	Failure to thrive	4	0.0047	5.46E-3	4.54E-1
HP_UNSTEADY_GAIT	131	Unsteady gait	2	0.0153	5.56E-3	4.54E-1
HP_AMINOACIDURIA	133	Aminoaciduria	2	0.0150	5.72E-3	4.59E-1
HP_POSTNATAL_MICROCEPHALY	135	Postnatal microcephaly	2	0.0148	5.89E-3	4.64E-1
HP_MUSCLE_WEAKNESS	873	Muscle weakness	4	0.0046	6.17E-3	4.78E-1
HP_CONGENITAL_CONTRACTURE	141	Congenital contracture	2	0.0142	6.41E-3	4.88E-1
HP_PACE_OF_PROGRESSION	453	Pace of progression	3	0.0066	6.62E-3	4.96E-1
HP_NAIL_DYSPLASIA	148	Nail dysplasia	2	0.0135	7.03E-3	5.18E-1
HP_CONSTITUTIONAL_SYMPTOM	918	Constitutional symptom	4	0.0044	7.35E-3	5.33E-1
HP_DISINHIBITION	153	Disinhibition	2	0.0131	7.5E-3	5.35E-1
HP_DILATATION	156	Dilatation	2	0.0128	7.79E-3	5.44E-1
HP_ABNORMAL_JOINT_MORPHOLOGY	938	Abnormal joint morphology	4	0.0043	7.92E-3	5.44E-1
HP_TREMOR	485	Tremor	3	0.0062	7.98E-3	5.44E-1
HP_ABNORMALITY_OF_COORDINATION	945	Abnormality of coordination	4	0.0042	8.12E-3	5.45E-1
HP_DEEPLY_SET_EYE	164	Deeply set eye	2	0.0122	8.57E-3	5.63E-1
HP_APLASIA_HYPOPLASIA_OF_THE_SKIN	165	Aplasia/Hypoplasia of the skin	2	0.0121	8.67E-3	5.63E-1
HP_SLOW_PROGRESSION	166	Slow progression	2	0.0120	8.77E-3	5.63E-1
HP_RIGIDITY	176	Rigidity	2	0.0114	9.81E-3	6.2E-1
HP_ONSET	1002	Onset	4	0.0040	9.93E-3	6.2E-1
HP_ABNORMAL_CIRCULATING_METABOLITE_CONCENTRATION	1009	Abnormal circulating metabolite concentration	4	0.0040	1.02E-2	6.26E-1
HP_DELAYED_GROSS_MOTOR_DEVELOPMENT	183	Delayed gross motor development	2	0.0109	1.06E-2	6.42E-1
HP_ABNORMAL_RESPIRATORY_SYSTEM_MORPHOLOGY	1028	Abnormal respiratory system morphology	4	0.0039	1.08E-2	6.44E-1
HP_INCOORDINATION	186	Incoordination	2	0.0108	1.09E-2	6.44E-1
HP_ABNORMAL_URINE_PH	188	Abnormal urine pH	2	0.0106	1.11E-2	6.44E-1
