Gene Set Name	Genes in Gene Set (K)	Description	Genes in Overlap (k)	k/K	p-value	FDR q-value
KEGG_RIBOSOME	88	Ribosome	7	0.0795	3.83E-8	7.13E-6
KEGG_OOCYTE_MEIOSIS	113	Oocyte meiosis	7	0.0619	2.16E-7	2.01E-5
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	41	Aminoacyl-tRNA biosynthesis	5	0.1220	4.18E-7	2.59E-5
KEGG_CELL_CYCLE	125	Cell cycle	6	0.0480	7.21E-6	3.35E-4
KEGG_PYRUVATE_METABOLISM	40	Pyruvate metabolism	4	0.1000	1.43E-5	5.33E-4
KEGG_GLYCOLYSIS_GLUCONEOGENESIS	62	Glycolysis / Gluconeogenesis	4	0.0645	8.22E-5	2.55E-3
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	126	Neurotrophin signaling pathway	5	0.0397	1.06E-4	2.82E-3
KEGG_TIGHT_JUNCTION	132	Tight junction	5	0.0379	1.32E-4	2.95E-3
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	213	Regulation of actin cytoskeleton	6	0.0282	1.43E-4	2.95E-3
KEGG_CITRATE_CYCLE_TCA_CYCLE	31	Citrate cycle (TCA cycle)	3	0.0968	2.02E-4	3.75E-3
KEGG_PROPANOATE_METABOLISM	33	Propanoate metabolism	3	0.0909	2.43E-4	4.12E-3
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS	11	Valine, leucine and isoleucine biosynthesis	2	0.1818	7.19E-4	1.12E-2
KEGG_FOCAL_ADHESION	199	Focal adhesion	5	0.0251	8.67E-4	1.24E-2
KEGG_ARGININE_AND_PROLINE_METABOLISM	54	Arginine and proline metabolism	3	0.0556	1.05E-3	1.39E-2
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	56	Pathogenic Escherichia coli infection	3	0.0536	1.16E-3	1.44E-2
KEGG_SPLICEOSOME	127	Spliceosome	4	0.0315	1.27E-3	1.47E-2
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	135	Ubiquitin mediated proteolysis	4	0.0296	1.59E-3	1.73E-2
KEGG_VIRAL_MYOCARDITIS	70	Viral myocarditis	3	0.0429	2.21E-3	2.29E-2
KEGG_PEROXISOME	78	Peroxisome	3	0.0385	3.01E-3	2.95E-2
KEGG_TGF_BETA_SIGNALING_PATHWAY	86	TGF-beta signaling pathway	3	0.0349	3.96E-3	3.69E-2
KEGG_HUNTINGTONS_DISEASE	182	Huntington's disease	4	0.0220	4.64E-3	4.11E-2
KEGG_THYROID_CANCER	29	Thyroid cancer	2	0.0690	5.09E-3	4.3E-2
KEGG_BUTANOATE_METABOLISM	34	Butanoate metabolism	2	0.0588	6.94E-3	5.61E-2
KEGG_DNA_REPLICATION	36	DNA replication	2	0.0556	7.76E-3	6.01E-2
KEGG_TRYPTOPHAN_METABOLISM	40	Tryptophan metabolism	2	0.0500	9.52E-3	7.08E-2
KEGG_FATTY_ACID_METABOLISM	42	Fatty acid metabolism	2	0.0476	1.05E-2	7.48E-2
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	44	Valine, leucine and isoleucine degradation	2	0.0455	1.14E-2	7.88E-2
KEGG_PARKINSONS_DISEASE	130	Parkinson's disease	3	0.0231	1.23E-2	8.19E-2
KEGG_INSULIN_SIGNALING_PATHWAY	137	Insulin signaling pathway	3	0.0219	1.42E-2	9.05E-2
KEGG_GLUTATHIONE_METABOLISM	50	Glutathione metabolism	2	0.0400	1.46E-2	9.05E-2
KEGG_MAPK_SIGNALING_PATHWAY	267	MAPK signaling pathway	4	0.0150	1.71E-2	1.03E-1
KEGG_RENAL_CELL_CARCINOMA	70	Renal cell carcinoma	2	0.0286	2.74E-2	1.59E-1
KEGG_ENDOCYTOSIS	181	Endocytosis	3	0.0166	2.93E-2	1.62E-1
KEGG_CHRONIC_MYELOID_LEUKEMIA	73	Chronic myeloid leukemia	2	0.0274	2.96E-2	1.62E-1
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	74	Arrhythmogenic right ventricular cardiomyopathy (ARVC)	2	0.0270	3.04E-2	1.62E-1
KEGG_PATHWAYS_IN_CANCER	325	Pathways in cancer	4	0.0123	3.22E-2	1.66E-1
KEGG_CARDIAC_MUSCLE_CONTRACTION	79	Cardiac muscle contraction	2	0.0253	3.43E-2	1.72E-1
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	83	Hypertrophic cardiomyopathy (HCM)	2	0.0241	3.75E-2	1.83E-1
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	88	Antigen processing and presentation	2	0.0227	4.17E-2	1.99E-1
KEGG_DILATED_CARDIOMYOPATHY	90	Dilated cardiomyopathy	2	0.0222	4.34E-2	2.02E-1
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	96	Fc gamma R-mediated phagocytosis	2	0.0208	4.87E-2	2.21E-1
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	116	Leukocyte transendothelial migration	2	0.0172	6.8E-2	3.01E-1
KEGG_WNT_SIGNALING_PATHWAY	151	Wnt signaling pathway	2	0.0132	1.06E-1	4.6E-1
KEGG_ALZHEIMERS_DISEASE	166	Alzheimer's disease	2	0.0120	1.24E-1	5.26E-1


