Gene Set Name	Genes in Gene Set (K)	Description	Genes in Overlap (k)	k/K	p-value	FDR q-value
GO_ROUGH_ENDOPLASMIC_RETICULUM	84	The rough (or granular) endoplasmic reticulum (ER) has ribosomes adhering to the outer surface; the ribosomes are the site of translation of the mRNA for those proteins which are either to be retained within the cisternae (ER-resident proteins), the proteins of the lysosomes, or the proteins destined for export from the cell. Glycoproteins undergo their initial glycosylation within the cisternae. [ISBN:0198506732]	3	0.0357	1.06E-6	1.06E-3
GO_AZUROPHIL_GRANULE	155	Primary lysosomal granule found in neutrophil granulocytes. Contains a wide range of hydrolytic enzymes and is released into the extracellular fluid. [GOC:jl, PMID:17152095]	3	0.0194	6.68E-6	3.34E-3
GO_ENDOPLASMIC_RETICULUM	1429	The irregular network of unit membranes, visible only by electron microscopy, that occurs in the cytoplasm of many eukaryotic cells. The membranes form a complex meshwork of tubular channels, which are often expanded into slitlike cavities called cisternae. The ER takes two forms, rough (or granular), with ribosomes adhering to the outer surface, and smooth (with no ribosomes attached). [ISBN:0198506732]	5	0.0035	1.24E-5	4.15E-3
GO_POLYSOMAL_RIBOSOME	32	A ribosome bound to mRNA that forms part of a polysome. [GOC:jl]	2	0.0625	2.77E-5	6.93E-3
GO_CYTOSOLIC_SMALL_RIBOSOMAL_SUBUNIT	47	The small subunit of a ribosome located in the cytosol. [GOC:mtg_sensu]	2	0.0426	6.02E-5	1.21E-2
GO_POLYSOME	69	A multiribosomal structure representing a linear array of ribosomes held together by messenger RNA. They represent the active complexes in cellular protein synthesis and are able to incorporate amino acids into polypeptides both in vivo and in vitro. [ISBN:0198506732, NIF_Subcellular:sao1038025871]	2	0.0290	1.3E-4	2.14E-2
GO_SMALL_RIBOSOMAL_SUBUNIT	74	The smaller of the two subunits of a ribosome. [GOC:mah]	2	0.0270	1.5E-4	2.14E-2
GO_AZUROPHIL_GRANULE_LUMEN	91	The volume enclosed by the membrane of an azurophil granule, a primary lysosomal granule found in neutrophil granulocytes that contains a wide range of hydrolytic enzymes and is released into the extracellular fluid. [GOC:bf, PMID:17152095]	2	0.0220	2.27E-4	2.63E-2
GO_LIPID_DROPLET	93	An intracellular non-membrane-bounded organelle comprising a matrix of coalesced lipids surrounded by a phospholipid monolayer. May include associated proteins. [GOC:mah, GOC:tb]	2	0.0215	2.37E-4	2.63E-2
GO_CYTOSOLIC_RIBOSOME	110	A ribosome located in the cytosol. [GOC:mtg_sensu]	2	0.0182	3.31E-4	3.32E-2
GO_FICOLIN_1_RICH_GRANULE	124	Highly exocytosable gelatinase-poor granules found in neutrophils and rich in ficolin-1.  Ficolin-1 is released from neutrophil granules by stimulation with fMLP or PMA, and the majority becomes associated with the surface membrane of the cells and can be detected by flow cytometry. [GOC:mec, PMID:19741154]	2	0.0161	4.21E-4	3.83E-2
GO_PERINUCLEAR_REGION_OF_CYTOPLASM	728	Cytoplasm situated near, or occurring around, the nucleus. [GOC:jid]	3	0.0041	6.51E-4	5.43E-2
GO_VACUOLAR_LUMEN	173	The volume enclosed within the vacuolar membrane. [ISBN:0198506732]	2	0.0116	8.15E-4	6.17E-2
